,Title,Artist,Date,track_id,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration,Time_Signature,explicit,billboard_hot_100,Popularity,Release_Year
9194,Anything But Down, Sheryl Crow,03-07-1999,0nXvEWlc2YvVNztYOM3Y1w,0.626,0.766,4,-6.486,0,0.0331,0.0184,4.21E-06,0.108,0.561,121.23,258040,4,FALSE,1,32,1998
9195,Let Me Know, Cam'ron,03-07-1999,0r4JouW8TLfT8t4sgj4MAQ,0.75,0.794,6,-7.317,1,0.333,0.051,0,0.35,0.691,91.968,254073,4,TRUE,1,25,2000
9196,Angel Of Mine, Monica,26-06-1999,1AM1o0mKbgAK5oMpY8B3Z7,0.592,0.562,10,-6.869,0,0.0239,0.00373,3.23E-05,0.223,0.208,90.16,250173,4,FALSE,1,67,1998
9197,...Baby One More Time, Britney Spears,26-06-1999,3MjUtNVVq3C8Fn0MP3zhXa,0.759,0.699,0,-5.745,0,0.0307,0.202,0.000131,0.443,0.907,92.96,211067,4,FALSE,1,80,1999
9198,How Forever Feels, Kenny Chesney,26-06-1999,2HmMklpgK8vGCpJmPpz1yG,0.723,0.674,7,-7.427,1,0.0297,0.0986,1.83E-05,0.279,0.61,124.9,188200,4,FALSE,1,59,1999
9199,Millennium, Robbie Williams,26-06-1999,1nrackcWUBo87xecPgry2G,0.545,0.902,6,-5.302,1,0.0471,0.0556,0,0.196,0.777,91.251,247573,4,FALSE,1,58,1998
9200,We Like To Party!, Vengaboys,26-06-1999,77j9HOrxUpWcjwra9jgvio,0.785,0.931,8,-4.813,1,0.0465,0.0148,0.637,0.0459,0.969,135.986,222459,4,FALSE,1,69,1998
9201,What's So Different, Ginuwine,26-06-1999,7jgZiwNyTH08evb3bDLfIy,0.798,0.616,11,-8.788,0,0.151,0.00941,5.09E-06,0.0637,0.96,78.884,235400,4,FALSE,1,41,1999
9202,She's A Bitch," Missy ""Misdemeanor"" Elliott",26-06-1999,6xbMd2P2B9Iey7iVyqsgtX,0.949,0.55,2,-6.872,0,0.179,0.369,2.64E-06,0.118,0.601,111.146,240880,4,TRUE,1,50,1998
9203,It's Over Now, Deborah Cox,26-06-1999,2iUwgnyYykjFu1f7YikoTX,0.811,0.516,5,-6.994,0,0.0734,0.198,0,0.0994,0.544,120.089,260093,4,FALSE,1,29,1998
9204,All I Have To Give, Backstreet Boys,19-06-1999,3hlhefxgyp4MDnN6C2dQ5H,0.731,0.574,1,-7.114,1,0.029,0.0644,0,0.0675,0.392,95.995,276573,4,FALSE,1,51,1996
9205,I Still Believe, Mariah Carey,19-06-1999,2feekrJqyB9lBEBgC54IQn,0.612,0.521,7,-7.647,1,0.0304,0.174,0,0.103,0.175,118.016,236467,4,FALSE,1,57,1998
9206,Special, Garbage,19-06-1999,3osBuOGzBR4wCFd5oHm0Un,0.443,0.944,0,-3.71,0,0.0377,8.79E-05,0.000542,0.369,0.573,131.828,223603,4,FALSE,1,44,1998
9207,My First Night With You, Mya,19-06-1999,0VXzpNAbCLTkNngCzHaYIx,0.627,0.422,8,-8.37,1,0.03,0.546,0.00103,0.128,0.174,138.913,338640,4,FALSE,1,31,1998
9208,What'd You Come Here For?, Trina & Tamara,19-06-1999,1Mg13VMaQj4fhPtQT41vUZ,0.817,0.625,1,-3.643,1,0.0719,0.0508,0.00123,0.058,0.759,102.907,246000,4,FALSE,1,16,1999
9209,Hands Of A Working Man, Ty Herndon,19-06-1999,4Lrf7RbUC92qp7JXcwhin8,0.606,0.628,0,-7.161,1,0.0282,0.0696,0,0.265,0.352,89.284,227133,4,FALSE,1,24,1998
9210,Can I Get A..., Jay-Z Featuring Amil (Of Major Coinz) & Ja,12-06-1999,4LGMSdeKOUoy5Wf75Je0Hl,0.792,0.694,8,-8.496,0,0.33,0.0619,2.32E-05,0.25,0.804,177.094,309773,4,TRUE,1,62,1998
9211,Angel, Sarah McLachlan,12-06-1999,3xZMPZQYETEn4hjor3TR1A,0.532,0.0744,1,-16.092,1,0.0355,0.949,1.22E-05,0.106,0.125,117.131,270400,3,FALSE,1,69,1997
9212,Save Tonight, Eagle-Eye Cherry,12-06-1999,1t2Hq2WIBcZINOEnK6mdJG,0.547,0.693,0,-8.786,1,0.0353,9.24E-05,5.46E-05,0.113,0.583,119.567,239227,4,FALSE,1,66,1998
9213,Stranger In My Mirror, Randy Travis,12-06-1999,6T7Je3bIf8fU11OI4Yhf3C,0.705,0.7,8,-5.626,1,0.0318,0.617,0,0.155,0.89,139.818,195467,4,FALSE,1,13,1998
9214,All Night Long, Faith Evans Featuring Puff Daddy,12-06-1999,4Bh83s84d9YUiuLzeuF24N,0.712,0.773,11,-4.595,0,0.271,0.0243,0,0.13,0.699,100.409,234253,4,FALSE,1,49,1998
9215,Maybe Not Tonight, Sammy Kershaw & Lorrie Morgan,12-06-1999,5ZU1593UYDA9IxRuyGwCDX,0.46,0.339,9,-9.607,1,0.0286,0.296,0,0.209,0.146,132.114,247133,4,FALSE,1,26,2004
9216,Hate Me Now, Nas Featuring Puff Daddy,12-06-1999,158DIbrVt4YbqNnWyRCS3P,0.678,0.77,9,-4.399,0,0.222,0.00583,0,0.109,0.412,90,284000,4,TRUE,1,62,1999
9217,Ordinary Life, Chad Brock,12-06-1999,7606NOPiCXDaqYk1FIT18w,0.539,0.395,3,-9.289,1,0.0285,0.491,0,0.114,0.196,125.057,236107,4,FALSE,1,21,1998
9218,Ex-Factor, Lauryn Hill,05-06-1999,2VjXGuPVVxyhMgER3Uz2Fe,0.593,0.619,3,-9.003,0,0.0976,0.118,0,0.484,0.668,80.02,326533,4,FALSE,1,70,1998
9219,You Were Mine, Dixie Chicks,05-06-1999,2qdVHdkLxKntNjPh3Ssz7s,0.542,0.346,9,-6.598,1,0.0296,0.342,0,0.283,0.173,139.856,217807,4,FALSE,1,59,1998
9220,Gone Crazy, Alan Jackson,05-06-1999,5FF1zkuNs0xEiXj9RaZeo0,0.538,0.34,5,-12.064,1,0.0244,0.43,5.82E-05,0.0936,0.165,76.344,230440,4,FALSE,1,45,1989
9221,Hillbilly Shoes, Montgomery Gentry,05-06-1999,0kJeo33oWW6Nx4tkUNPshJ,0.655,0.837,7,-6.072,1,0.0355,0.0332,0.00223,0.111,0.708,115.938,192586,4,FALSE,1,53,1999
9222,C'est La Vie, B*Witched,29-05-1999,0P6CPJrNJ1Zt755CQTWg3S,0.705,0.936,7,-5.109,1,0.0306,0.0978,0.000124,0.0506,0.939,109.004,173693,4,FALSE,1,64,1998
9223,Drive Me Wild, Sawyer Brown,29-05-1999,7ldDBX4XPJ3RpMWJorOsJ7,0.651,0.708,2,-7.793,1,0.0258,0.159,0,0.162,0.95,128.829,215507,4,FALSE,1,35,1999
9224,When I Close My Eyes, Shanice,29-05-1999,3EKEsJWz8oaxG1lfrojWug,0.682,0.555,6,-6.349,1,0.0319,0.0225,0,0.0754,0.511,83.332,202227,4,FALSE,1,34,1999
9225,Stay The Same, Joey McIntyre,29-05-1999,34Tq4vFc9aiShjelMTEfdO,0.629,0.553,2,-5.773,1,0.0297,0.0249,0,0.141,0.285,130.115,227400,4,FALSE,1,43,1999
9226,Crush, Dave Matthews Band,29-05-1999,6AKSrodq9kU9hmTLEeWFFr,0.564,0.745,0,-6.933,1,0.0411,0.262,2.78E-05,0.108,0.672,94.044,488734,4,FALSE,1,52,1998
9227,Down So Long, Jewel,22-05-1999,47f5nT8JIRG43AH0hYbQCJ,0.647,0.55,9,-8.611,0,0.0377,0.306,0.00664,0.112,0.61,78.535,255147,4,FALSE,1,40,1998
9228,Jigga What..., Jay-Z Featuring Big Jaz,22-05-1999,4pnFRnCOfaETea25g0YSvG,0.579,0.96,1,-3.152,0,0.245,0.102,0,0.0674,0.566,133.63,211173,4,TRUE,1,56,2004
9229,Get Involved, Raphael Saadiq & Q-Tip,22-05-1999,0sTW8OzAchJDkwQOfAQgD3,0.852,0.526,0,-5.099,0,0.0515,0.0145,0.000461,0.0772,0.762,97.984,194694,4,TRUE,1,54,1999
9230,Everytime I Cry, Terri Clark,22-05-1999,7poNEQpnd4tFbj0S0PtRAE,0.649,0.747,3,-4.695,1,0.03,0.0979,0,0.294,0.525,116.4,227387,4,FALSE,1,22,2004
9231,Harmless, Mulberry Lane,22-05-1999,2A1147VNdojpG20qZscTKG,0.439,0.863,4,-6.335,1,0.0484,0.0292,0,0.376,0.726,181.766,230427,4,FALSE,1,4,1999
9232,Girlfriend/Boyfriend, BLACKstreet With Janet,22-05-1999,4m8ABsMkJCzhdIaWVQvIHD,0.892,0.768,10,-2.345,0,0.181,0.0156,0.00906,0.34,0.566,103.003,243440,4,FALSE,1,28,1999
9233,I'm Leaving, Aaron Tippin,15-05-1999,7k5av5sKePQfO6IYC1rUCF,0.568,0.505,2,-6.61,1,0.0236,0.459,1.36E-05,0.119,0.336,76.938,201773,4,FALSE,1,30,1998
9234,I'm Not Ready, Keith Sweat,15-05-1999,5n68p2dbjYnXNP9A2nLzbj,0.753,0.349,9,-9.136,0,0.0275,0.405,0.00669,0.0782,0.289,107.971,257907,4,FALSE,1,39,1998
9235,Written In The Stars, Elton John & LeAnn Rimes,15-05-1999,5feGb2CbTKTPqhGYe1Mixl,0.61,0.589,0,-7.594,1,0.0325,0.756,0,0.115,0.382,121.849,257840,4,FALSE,1,38,2017
9236,The Animal Song, Savage Garden,15-05-1999,5TuzQ44lPWTCKbfXbNIEXg,0.652,0.669,6,-7.663,1,0.037,0.0639,3.83E-06,0.0671,0.834,116.088,278000,4,FALSE,1,56,1999
9237,Busy Man, Billy Ray Cyrus,15-05-1999,55bwRyNowFFB5Kp0Ojkvhx,0.6,0.568,7,-9.867,1,0.0388,0.106,0,0.238,0.475,163.887,197267,4,FALSE,1,33,1998
9238,Maria, Blondie,15-05-1999,7bOYOD0d7ByMTXvJnQVl8d,0.548,0.8,9,-6.926,1,0.0597,0.038,0.00255,0.0678,0.805,159.654,249427,4,FALSE,1,68,2002
9239,You Got Me, The Roots Featuring Erykah Badu,15-05-1999,4pdLZsxq0y5oJDb6Cxlokw,0.729,0.442,11,-8.106,0,0.285,0.151,0,0.189,0.757,81.029,259307,4,TRUE,1,69,1999
9240,These Are The Times, Dru Hill,08-05-1999,0OMmiWMwsCNtpQ5aP6fdp9,0.718,0.473,9,-9.278,0,0.0267,0.106,0,0.0964,0.384,109.992,248400,4,FALSE,1,55,1998
9241,When A Woman's Fed Up, R. Kelly,08-05-1999,2IoaC0XL2wCRWOoXz6XkXf,0.68,0.587,2,-6.282,0,0.1,0.436,5.23E-06,0.0931,0.686,77.038,275293,4,FALSE,1,32,2003
9242,Faded Pictures, Case & Joe,08-05-1999,1CAw3ethNuSDPf3E7luSFF,0.705,0.511,6,-7.422,0,0.202,0.125,1.72E-06,0.153,0.581,82.011,229773,4,FALSE,1,63,1999
9243,Nothing Really Matters, Madonna,08-05-1999,6bZPQHvekmIFBZZB7nMB5X,0.707,0.692,0,-6.937,1,0.0409,0.0534,0.00796,0.0649,0.248,116.868,269093,4,FALSE,1,51,1998
9244,Run, Collective Soul,08-05-1999,3HxX5qcaz2phmsJVPskugD,0.572,0.754,11,-5.128,1,0.0245,0.0271,0.00091,0.0823,0.637,95.993,273467,4,FALSE,1,56,1999
9245,Have You Ever?, Brandy,01-05-1999,6tBD4yjOf9P8rWwUlXdJFm,0.698,0.533,2,-6.246,1,0.0437,0.542,0,0.333,0.275,134.001,273440,4,FALSE,1,61,1998
9246,(God Must Have Spent) A Little More Time On You, 'N Sync,01-05-1999,72otaqywVqwyXaCjk75JKm,0.469,0.535,10,-8.264,1,0.0436,0.438,0,0.101,0.294,167.994,243493,4,FALSE,1,56,2005
9247,I Don't Want To Miss A Thing, Mark Chesnutt,01-05-1999,3FN7JMZaaQ9lSzIaan0YZ1,0.496,0.47,10,-10.415,1,0.0333,0.0268,0,0.134,0.151,122.094,246227,4,FALSE,1,49,1999
9248,Unbelievable, Diamond Rio,01-05-1999,2zNuaa0jBttcqSeURO6Odt,0.765,0.596,11,-7.586,1,0.0518,0.5,0,0.289,0.941,158.112,141533,3,FALSE,1,54,1998
9249,"Luv Me, Luv Me", Shaggy Featuring Janet,01-05-1999,7a3y3gJtRWXugcxgi8TPNW,0.869,0.776,1,-6.918,0,0.225,0.175,1.08E-06,0.165,0.771,96.905,356840,4,FALSE,1,49,2002
9250,You Get What You Give, New Radicals,01-05-1999,1Cwsd5xI8CajJz795oy4XF,0.621,0.901,2,-5.396,1,0.0302,0.17,0,0.0875,0.744,113.967,300773,4,FALSE,1,75,1998
9251,My Name Is, Eminem,01-05-1999,75IN3CtuZwTHTnZvYM4qnJ,0.869,0.68,1,-6.233,1,0.318,0.0416,1.12E-06,0.0914,0.815,85.519,268400,4,TRUE,1,76,1999
9252,Hard Knock Life (Ghetto Anthem), JAY-Z,24-04-1999,5Tl0HJvynZtKdSUMKbFVVX,0.884,0.679,10,-5.857,0,0.282,0.0957,0.00209,0.0289,0.591,76.993,238467,4,TRUE,1,69,1998
9253,Miami, Will Smith,24-04-1999,6e8Ou0wiqAzIpWb2eSxll8,0.877,0.534,1,-6.178,1,0.15,0.0339,1.67E-05,0.0441,0.89,108.17,197560,4,FALSE,1,72,1997
9254,Stand Beside Me, Jo Dee Messina,24-04-1999,6bZOZIVFWpCydhyXrqP1iR,0.587,0.72,0,-7.746,1,0.0278,0.179,0,0.0878,0.33,99.916,224640,4,FALSE,1,44,1998
9255,Slam Dunk, Five,24-04-1999,6Dy0Tt2mdKo0Xkwl8yHBZV,0.721,0.923,2,-3.986,1,0.0444,0.023,0.0023,0.206,0.861,100.044,216000,4,FALSE,1,42,1998
9256,Love Ain't Like That, Faith Hill,24-04-1999,6CkHxQ5cq9XXOGY33nuE4q,0.458,0.52,2,-8.474,1,0.0266,0.285,0,0.466,0.407,147.579,229493,4,FALSE,1,29,1998
9257,I Can't Get Over You, Brooks & Dunn,24-04-1999,1dRKK30xdrr7oQD8GxCavL,0.619,0.75,0,-3.523,1,0.0241,0.0228,0.00101,0.0634,0.338,98.21,246560,4,FALSE,1,32,2004
9258,Nobody's Supposed To Be Here, Deborah Cox,17-04-1999,51QxenFmXlJXUN9mpvxlaL,0.662,0.531,8,-5.3,1,0.0361,0.202,1.16E-05,0.595,0.399,119.957,262333,4,FALSE,1,57,1998
9259,Jumper, Third Eye Blind,17-04-1999,3354J49VpkbZJho7Ztdzpw,0.599,0.543,0,-9.226,1,0.0302,0.0129,0.00204,0.291,0.624,91.105,272973,4,FALSE,1,69,1997
9260,Woof, Snoop Dogg Featuring Mystikal And Fiend,17-04-1999,2bryPxmm98dhBU73ut3lw3,0.797,0.786,6,-7.135,0,0.385,0.066,0,0.272,0.85,166.239,261867,4,TRUE,1,34,1998
9261,Taking Everything, Gerald Levert,17-04-1999,7x3ryI2jxZohGo7SZt2Tlq,0.689,0.71,3,-5.395,0,0.0413,0.0886,0,0.107,0.306,113.722,325667,4,FALSE,1,27,2010
9262,No Place That Far, Sara Evans,17-04-1999,0Rg5tIACULED7Jv2sEzWSd,0.547,0.373,0,-7.336,1,0.0273,0.504,0,0.176,0.182,132.741,217400,4,FALSE,1,53,1998
9263,Meanwhile, George Strait,10-04-1999,64ND3HoRaQcgbU4s76kxoY,0.531,0.371,7,-9.907,1,0.0289,0.0405,0.0021,0.131,0.169,124.002,211627,3,FALSE,1,28,1999
9264,Powerful Thing, Trisha Yearwood,10-04-1999,726S7vART4JYDbwIZwvHEm,0.642,0.846,2,-3.842,1,0.0464,0.42,0,0.0402,0.944,147.938,176920,4,FALSE,1,12,2007
9265,Changes, 2Pac,10-04-1999,1ofhfV90EnYhEr7Un2fWiv,0.865,0.665,7,-6.289,1,0.073,0.0453,0,0.224,0.331,111.113,268827,4,TRUE,1,71,1998
9266,Hold On To Me, John Michael Montgomery,10-04-1999,4PVE40zZNMEFJi5MA3Ph9z,0.488,0.425,10,-9.407,1,0.0262,0.333,0,0.104,0.233,165.06,251200,3,FALSE,1,40,1998
9267,Nas Is Like, Nas,10-04-1999,3gY6tiCNsuVi6s8kPV6aQg,0.634,0.845,11,-5.058,0,0.352,0.00602,5.29E-06,0.0598,0.929,94,237027,4,TRUE,1,68,1999
9268,Ha, Juvenile,10-04-1999,3b0dX6Q2lxp7OX5lFt0nba,0.865,0.841,7,-5.381,1,0.225,0.022,0,0.0714,0.674,91.982,292333,4,TRUE,1,50,1998
9269,I'm Your Angel, R. Kelly & Celine Dion,03-04-1999,0QWFiyhOqFu9RP8qzP6z5L,0.62,0.504,0,-7.26,1,0.0301,0.669,0,0.11,0.266,112.681,332067,4,FALSE,1,54,1998
9270,Lullaby, Shawn Mullins,03-04-1999,5sMUwUR3JI2woCOrNbizUt,0.509,0.833,7,-5.337,1,0.0597,0.0398,0.00257,0.207,0.569,79.935,330667,4,FALSE,1,54,1992
9271,Doo Wop (That Thing), Lauryn Hill,03-04-1999,0uEp9E98JB5awlA084uaIg,0.535,0.505,2,-8.926,0,0.245,0.0393,0,0.0923,0.495,99.935,320267,4,FALSE,1,75,1998
9272,Ghetto Cowboy, Mo Thugs Family Featuring Bone Thugs-N-Harmony,03-04-1999,3PYtlkObLFZ2SaFjS4TyJR,0.692,0.55,0,-8.553,1,0.216,0.00107,0.00662,0.089,0.204,170.266,325427,4,TRUE,1,54,2015
9273,Watch For The Hook," Cool Breeze Featuring OutKast, Goodie Mob & Witchdoctor",03-04-1999,6ixxG8aM1RKFYEjH0odRcP,0.561,0.72,1,-4.854,1,0.355,0.0211,0,0.353,0.518,86.953,271600,4,FALSE,1,28,1999
9274,At The Stars, Better Than Ezra,03-04-1999,761QxsXoUQQvxQvhp9uN3G,0.377,0.874,6,-5.253,0,0.041,0.000444,0.000178,0.36,0.537,79.915,223867,4,FALSE,1,36,1998
9275,When You Believe, Whitney Houston & Mariah Carey,27-03-1999,0JN7vUgUolHGHFrOR8xk7S,0.436,0.391,1,-9.62,0,0.0326,0.554,0,0.12,0.126,125.354,272893,4,FALSE,1,69,1998
9276,Keepin' Up, Alabama,27-03-1999,0HgpiaXip83f5BARVLfvu2,0.678,0.756,4,-7.063,1,0.0245,0.0272,0,0.0981,0.806,133.922,185373,4,FALSE,1,25,2005
9277,Love Like This, Faith Evans,27-03-1999,7MQywXGHEev7JmwwIzMcao,0.767,0.551,0,-7.328,1,0.0616,0.00364,0,0.0451,0.796,100.904,275707,4,FALSE,1,69,1998
9278,Father Of Mine, Everclear,27-03-1999,2hx4ptqsE8dboLH3NCLmaN,0.568,0.94,1,-5.401,1,0.0411,0.000431,4.96E-05,0.0779,0.738,97.096,231400,4,FALSE,1,68,1997
9279,Sweetest Thing, U2,27-03-1999,7ndGFo9nZ108KPgXtfYWCe,0.524,0.641,0,-8.967,1,0.0497,0.0437,2.78E-05,0.159,0.482,141.65,184543,4,FALSE,1,66,1987
9280,How Do I Deal, Jennifer Love Hewitt,27-03-1999,3LtwPeiF7qpP6YFLn9D6K9,0.596,0.831,5,-6.319,1,0.112,0.017,0,0.0766,0.322,94.846,203827,4,FALSE,1,38,1998
9281,Never There, Cake,27-03-1999,7aKWgpecgLEqisWcXPElDl,0.761,0.735,9,-8.171,0,0.043,0.0426,0.0838,0.0917,0.592,125.815,164267,4,FALSE,1,62,1998
9282,Take Me There, BLACKstreet & Mya Featuring Mase & Blinky Blink,27-03-1999,4TQOC2AhsD96oPxAC6NB6w,0.401,0.872,0,-4.91,1,0.117,0.215,0.00104,0.292,0.642,78.443,243000,3,FALSE,1,49,2011
9283,Rosa Parks, OutKast,27-03-1999,0shK5iZQppbHPQYiy60xs9,0.792,0.701,6,-7.198,0,0.283,0.105,0,0.761,0.251,103.89,324373,4,TRUE,1,66,1998
9284,Hands, Jewel,20-03-1999,615auKcis6sGDrHk6UTeog,0.643,0.495,5,-10.176,0,0.0292,0.421,0.00123,0.082,0.319,127.219,235000,4,FALSE,1,56,1998
9285,Somebody's Out There Watching, The Kinleys,20-03-1999,1J2q9vOL8xL1MQXFazHB8y,0.606,0.805,7,-5.451,1,0.0318,0.125,0,0.351,0.44,81.488,215640,4,FALSE,1,16,1998
9286,Pretty Fly (For A White Guy), The Offspring,20-03-1999,7MH1gFm0F0bIN9pDn38gOE,0.783,0.774,9,-4.986,0,0.0809,0.00185,0.00707,0.314,0.952,143.371,182960,4,FALSE,1,27,2010
9287,Trippin, Total Featuring Missy Elliott,20-03-1999,5QfobfsCZuyPnCzXHKGs9r,0.753,0.831,11,-6.431,0,0.0958,0.173,1.23E-05,0.0927,0.505,124.151,267328,4,FALSE,1,44,1998
9288,Fly (The Angel Song), The Wilkinsons,20-03-1999,48jSA0lHI6q7v4DhK23mYz,0.531,0.47,6,-8.004,1,0.0331,0.571,0,0.0688,0.246,170.395,222667,4,FALSE,1,23,1998
9289,Home Alone, R. Kelly Featuring Keith Murray,20-03-1999,4UDQEazTqhCICqssWtMZEO,0.887,0.643,4,-2.578,0,0.214,0.0447,0,0.132,0.513,99.533,299560,4,TRUE,1,47,1998
9290,Malibu, Hole,13-03-1999,5bVOX6eyHsML2sB4aMlZEi,0.528,0.904,2,-5.854,1,0.0343,0.000833,0,0.174,0.678,122.372,230040,4,FALSE,1,65,1998
9291,It's All Been Done, Barenaked Ladies,13-03-1999,1VBRdl1sT4DGckQaTzKEB9,0.521,0.919,2,-3.146,1,0.0475,0.000173,0.00218,0.301,0.746,131.726,206000,4,FALSE,1,57,1998
9292,For A Little While, Tim McGraw,13-03-1999,6SvT6aiC3gfSZsNZBpPH4c,0.554,0.815,7,-7.954,1,0.0256,0.133,0,0.0778,0.618,99.333,213893,4,FALSE,1,38,2015
9293,Unsent, Alanis Morissette,13-03-1999,1pLbd91sslN51VJL83pm51,0.392,0.375,2,-8.933,1,0.034,0.389,0,0.075,0.103,177.484,250067,4,FALSE,1,45,1998
9294,I Will Get There, Boyz II Men,13-03-1999,7kSnTetIKAJZpKV2kEBHsv,0.551,0.284,1,-13.704,1,0.0287,0.805,0,0.113,0.527,109.831,260840,4,FALSE,1,41,1998
9295,Iris, Goo Goo Dolls,06-03-1999,6Qyc6fS4DsZjB2mRW9DsQs,0.315,0.715,11,-8.072,0,0.0362,0.00125,7.97E-06,0.0942,0.497,155.925,289533,3,FALSE,1,81,1998
9296,I'll Be, Edwin McCain,06-03-1999,5K7AMlpc4796JRWXb26nCV,0.371,0.609,11,-5.524,1,0.0295,0.386,0,0.104,0.426,136.526,266533,3,FALSE,1,70,1997
9297,From This Moment On, Shania Twain,06-03-1999,0vswnzoKvhNkT1ehc0Tt19,0.46,0.505,9,-5.487,1,0.0266,0.42,0,0.134,0.22,135.757,235107,4,FALSE,1,67,2004
9298,Inside Out, Eve 6,06-03-1999,4GiVcDqNQI0fc0yYuRGH9m,0.483,0.818,11,-7.666,1,0.0444,0.114,0,0.367,0.691,175.668,219467,4,FALSE,1,69,1998
9299,Silly Ho, TLC,06-03-1999,79Dduf9L3DBCsmqgv5feXO,0.837,0.784,9,-3.874,1,0.0866,0.0387,0.471,0.32,0.836,145.578,255160,3,FALSE,1,44,1999
9300,There You Have It, BlackHawk,06-03-1999,5iYhLXMXR4r335x9MrTvRE,0.711,0.667,4,-5.75,1,0.0258,0.22,0,0.354,0.776,113.655,192267,4,FALSE,1,41,1998
9301,Angel In Disguise, Brandy,06-03-1999,6PQTUESsPMNcDAg2LEmxh7,0.625,0.643,1,-6.773,0,0.0307,0.0301,0.00233,0.347,0.593,140.135,288267,4,FALSE,1,47,1998
9302,Wrong Night, Reba,06-03-1999,3LYHh0VAiQhcw2rgqhtNf4,0.532,0.95,9,-4.123,1,0.106,0.103,0,0.315,0.898,156.815,171027,4,FALSE,1,22,1998
9303,Pushin' Weight, Ice Cube Featuring Mr. Short Khop,06-03-1999,1Lol4oIE5ruatEyhzu7Mw9,0.826,0.836,10,-4.252,0,0.221,0.00398,0,0.108,0.556,91.788,274600,4,TRUE,1,36,1998
9304,"Spirit Of A Boy, Wisdom Of A Man", Randy Travis,06-03-1999,1R1SbRYJsZzvjk5y22BsCV,0.519,0.398,3,-10.968,1,0.0273,0.608,1.79E-05,0.11,0.247,71.932,230040,3,FALSE,1,28,1998
9305,Goodbye, Spice Girls,06-03-1999,6ZNw9Cnc85OeHZrjMAZJfY,0.552,0.694,4,-4.489,1,0.026,0.0846,0,0.117,0.359,136.019,275427,4,FALSE,1,57,2000
9306,Break Ups 2 Make Ups, Method Man Featuring D'Angelo,06-03-1999,5jlVndwOZVzbAfGVHtetDX,0.784,0.696,8,-8.449,1,0.311,0.428,1.13E-06,0.0973,0.704,86.903,233933,4,TRUE,1,49,1998
9307,Talk Show Shhh!, Shae Jones,27-02-1999,7hx9lupBCq8SSr1Lm6l0on,0.884,0.26,10,-7.458,0,0.0558,0.0244,0,0.0688,0.516,121.937,252819,4,FALSE,1,21,1999
9308,Hot Spot, Foxy Brown,27-02-1999,27vsyn5d9HPSkeLleEnL1x,0.895,0.768,10,-6.798,0,0.308,0.000687,4.58E-05,0.0413,0.622,92.943,230000,4,TRUE,1,38,1999
9309,You're Beginning To Get To Me, Clay Walker,27-02-1999,0cwJIOwflRPDTcmz2ApX0B,0.536,0.582,4,-6.589,1,0.0397,0.184,0,0.109,0.491,83.238,161533,4,FALSE,1,33,1998
9310,How Deep Is Your Love, Dru Hill Featuring Redman,20-02-1999,60NvAO9lx0KmBNAVHIlWN6,0.729,0.434,3,-9.111,0,0.079,0.0473,1.23E-05,0.314,0.743,94.411,243360,4,TRUE,1,63,1998
9311,For You I Will, Aaron Tippin,20-02-1999,0A9UuGGkuYnRy9JqMBSAWb,0.652,0.561,1,-7.271,1,0.0247,0.137,0.00309,0.12,0.385,107.747,211733,4,FALSE,1,33,1998
9312,Someone You Used To Know, Collin Raye,20-02-1999,022rVz5n3Ga5CelWqme1Sb,0.589,0.369,9,-11.477,1,0.0242,0.123,2.21E-06,0.114,0.295,98.997,225440,4,FALSE,1,28,1998
9313,Hold Me, Brian McKnight Featuring Tone & Kobe Bryant,20-02-1999,6QwIRKpkyOoAZp8JPDFLgp,0.866,0.476,0,-8.121,1,0.0522,0.0414,0.000149,0.0523,0.631,96.932,229000,4,FALSE,1,45,1997
9314,You're Easy On The Eyes, Terri Clark,20-02-1999,4av5wg7WAM6Bofc0Almsh0,0.724,0.793,0,-5.837,1,0.0271,0.127,0,0.0713,0.898,126.486,213160,4,FALSE,1,38,1998
9315,The Power Of Good-Bye, Madonna,20-02-1999,01VFDkHBNJcCNUjzD3flWg,0.534,0.561,5,-11.089,0,0.0409,0.0442,0.678,0.189,0.219,84.978,250560,4,FALSE,1,60,1998
9316,Right On The Money, Alan Jackson,20-02-1999,0wRx3vTTQAvvZcfIoOix3n,0.762,0.415,3,-11.262,1,0.0302,0.423,0,0.316,0.567,113.975,229827,4,FALSE,1,42,1998
9317,Because Of You, 98 Degrees,13-02-1999,25tmiXojR7whvZDz3LpMb2,0.732,0.603,0,-7.624,1,0.0271,0.341,0,0.113,0.514,104.498,297893,4,FALSE,1,51,1998
9318,This Kiss, Faith Hill,13-02-1999,5EYWGM3Ns3iYew8ws0FatB,0.398,0.804,11,-5.559,1,0.0451,0.175,0,0.181,0.709,186.752,194307,4,FALSE,1,66,1998
9319,Too Close, Next,13-02-1999,5IFCyWplye09HytIP80RCF,0.847,0.402,7,-9.952,1,0.0641,0.0118,0,0.283,0.752,99.693,259440,4,TRUE,1,68,1997
9320,One Week, Barenaked Ladies,13-02-1999,29hBRadFZf9QTGRHZmxm65,0.702,0.898,9,-6.003,1,0.0373,0.00854,0.000154,0.0917,0.731,112.845,169760,4,FALSE,1,70,1998
